name,angle,grade,placements,ascents,hold_count,quality_average
Floats Your Boat,55,11.7333,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 16, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 244}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 241}, {'x': 8, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 137}, {'x': 14, 'y': 13, 'type': 'START', 'ledPosition': 206}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 20, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 284}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 14, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 216}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",30,15,2.76667
Floats Your Boat,60,13.8077,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 16, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 244}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 241}, {'x': 8, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 137}, {'x': 14, 'y': 13, 'type': 'START', 'ledPosition': 206}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 20, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 284}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 14, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 216}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",104,15,2.74038
Floats Your Boat,65,15.6667,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 16, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 244}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 241}, {'x': 8, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 137}, {'x': 14, 'y': 13, 'type': 'START', 'ledPosition': 206}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 20, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 284}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 14, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 216}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",3,15,2.33333
Floats Your Boat,70,18.1127,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 16, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 244}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 241}, {'x': 8, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 137}, {'x': 14, 'y': 13, 'type': 'START', 'ledPosition': 206}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 20, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 284}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 14, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 216}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",71,15,2.73239
Lack of Faith,0,15.2963,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",27,11,2.7037
Lack of Faith,5,14.6667,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",3,11,2.0
Lack of Faith,10,15.1077,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",65,11,2.70769
Lack of Faith,15,15.8846,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",26,11,2.80769
Lack of Faith,20,14.75,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",24,11,2.66667
Lack of Faith,25,16.1103,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",263,11,2.74525
Lack of Faith,30,16.1678,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",1061,11,2.74552
Lack of Faith,35,16.3158,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",152,11,2.81579
Lack of Faith,40,16.6589,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",343,11,2.8105
Lack of Faith,45,16.6548,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",1092,11,2.65568
Lack of Faith,50,18.069,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",58,11,2.75862
Lack of Faith,55,18.1818,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",44,11,2.84091
Lack of Faith,60,18.7667,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",30,11,2.86667
Lack of Faith,65,21.8333,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",6,11,2.83333
Lack of Faith,70,23.0,"[{'x': 8, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 145}, {'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 338}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 28, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 388}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}]",6,11,2.83333
proj braj,0,16.125,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",8,9,2.75
proj braj,5,15.0714,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",14,9,2.71429
proj braj,10,15.8587,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",92,9,2.76087
proj braj,15,16.0667,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",60,9,2.81667
proj braj,20,15.1765,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",170,9,2.77647
proj braj,25,16.8718,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",78,9,2.75641
proj braj,30,18.0012,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",841,9,2.8157
proj braj,35,18.4186,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",172,9,2.84884
proj braj,40,19.9689,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",675,9,2.84889
proj braj,45,20.1882,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",255,9,2.78824
proj braj,50,21.8008,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",261,9,2.78927
proj braj,55,21.7857,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 24, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 341}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}]",28,9,2.75
